0,1.496e+011,0
86400,1.49593e+011,2.5737e+009
172800,1.49541e+011,5.14715e+009
259200,1.49445e+011,7.71959e+009
345600,1.49305e+011,1.02902e+010
432000,1.49121e+011,1.28584e+010
518400,1.48892e+011,1.54232e+010
604800,1.4862e+011,1.7984e+010
691200,1.48303e+011,2.05399e+010
777600,1.47943e+011,2.30903e+010
864000,1.47539e+011,2.56344e+010
950400,1.47091e+011,2.81714e+010
1.0368e+006,1.466e+011,3.07007e+010
1.1232e+006,1.46066e+011,3.32213e+010
1.2096e+006,1.45488e+011,3.57327e+010
1.296e+006,1.44867e+011,3.8234e+010
1.3824e+006,1.44204e+011,4.07245e+010
1.4688e+006,1.43498e+011,4.32035e+010
1.5552e+006,1.42749e+011,4.56703e+010
1.6416e+006,1.41958e+011,4.81241e+010
1.728e+006,1.41126e+011,5.05643e+010
1.8144e+006,1.40252e+011,5.299e+010
1.9008e+006,1.39336e+011,5.54007e+010
1.9872e+006,1.38379e+011,5.77955e+010
2.0736e+006,1.37381e+011,6.01738e+010
2.16e+006,1.36343e+011,6.25349e+010
2.2464e+006,1.35264e+011,6.4878e+010
2.3328e+006,1.34146e+011,6.72026e+010
2.4192e+006,1.32988e+011,6.9508e+010
2.5056e+006,1.31791e+011,7.17934e+010
2.592e+006,1.30554e+011,7.40581e+010
2.6784e+006,1.2928e+011,7.63017e+010
2.7648e+006,1.27967e+011,7.85233e+010
2.8512e+006,1.26616e+011,8.07223e+010
2.9376e+006,1.25229e+011,8.28981e+010
3.024e+006,1.23804e+011,8.50501e+010
3.1104e+006,1.22342e+011,8.71776e+010
3.1968e+006,1.20845e+011,8.92801e+010
3.2832e+006,1.19312e+011,9.13569e+010
3.3696e+006,1.17744e+011,9.34074e+010
3.456e+006,1.16141e+011,9.5431e+010
3.5424e+006,1.14504e+011,9.74271e+010
3.6288e+006,1.12833e+011,9.93952e+010
3.7152e+006,1.1113e+011,1.01335e+011
3.8016e+006,1.09393e+011,1.03245e+011
3.888e+006,1.07624e+011,1.05126e+011
3.9744e+006,1.05823e+011,1.06976e+011
4.0608e+006,1.03992e+011,1.08796e+011
4.1472e+006,1.02129e+011,1.10584e+011
4.2336e+006,1.00237e+011,1.12341e+011
4.32e+006,9.83154e+010,1.14065e+011
4.4064e+006,9.63647e+010,1.15757e+011
4.4928e+006,9.43856e+010,1.17415e+011
4.5792e+006,9.23788e+010,1.19039e+011
4.6656e+006,9.03448e+010,1.2063e+011
4.752e+006,8.82843e+010,1.22186e+011
4.8384e+006,8.61978e+010,1.23706e+011
4.9248e+006,8.4086e+010,1.25191e+011
5.0112e+006,8.19495e+010,1.26641e+011
5.0976e+006,7.97889e+010,1.28054e+011
5.184e+006,7.76049e+010,1.2943e+011
5.2704e+006,7.5398e+010,1.30769e+011
5.3568e+006,7.3169e+010,1.32071e+011
5.4432e+006,7.09185e+010,1.33335e+011
5.5296e+006,6.86471e+010,1.34561e+011
5.616e+006,6.63556e+010,1.35748e+011
5.7024e+006,6.40445e+010,1.36897e+011
5.7888e+006,6.17146e+010,1.38006e+011
5.8752e+006,5.93666e+010,1.39076e+011
5.9616e+006,5.70011e+010,1.40107e+011
6.048e+006,5.46188e+010,1.41097e+011
6.1344e+006,5.22204e+010,1.42047e+011
6.2208e+006,4.98066e+010,1.42957e+011
