0,-2.64959e+033,-2.53017e-098
86400,-2.64855e+033,-2.53017e-098
172800,-2.6475e+033,-2.53017e-098
259200,-2.64646e+033,-2.53017e-098
345600,-2.64541e+033,-2.53017e-098
432000,-2.64437e+033,-2.53017e-098
518400,-2.64332e+033,-2.53017e-098
604800,-2.64228e+033,-2.53017e-098
691200,-2.64124e+033,-2.53017e-098
777600,-2.64019e+033,-2.53017e-098
864000,-2.63915e+033,-2.53017e-098
950400,-2.63811e+033,-2.53017e-098
1.0368e+006,-2.63706e+033,-2.53017e-098
1.1232e+006,-2.63602e+033,-2.53017e-098
1.2096e+006,-2.63498e+033,-2.53017e-098
1.296e+006,-2.63394e+033,-2.53017e-098
1.3824e+006,-2.6329e+033,-2.53017e-098
1.4688e+006,-2.63186e+033,-2.53017e-098
1.5552e+006,-2.63081e+033,-2.53017e-098
1.6416e+006,-2.62977e+033,-2.53017e-098
1.728e+006,-2.62873e+033,-2.53017e-098
1.8144e+006,-2.62769e+033,-2.53017e-098
1.9008e+006,-2.62665e+033,-2.53017e-098
1.9872e+006,-2.62562e+033,-2.53017e-098
2.0736e+006,-2.62458e+033,-2.53017e-098
2.16e+006,-2.62354e+033,-2.53017e-098
2.2464e+006,-2.6225e+033,-2.53017e-098
2.3328e+006,-2.62146e+033,-2.53017e-098
2.4192e+006,-2.62042e+033,-2.53017e-098
2.5056e+006,-2.61939e+033,-2.53017e-098
2.592e+006,-2.61835e+033,-2.53017e-098
2.6784e+006,-2.61732e+033,-2.53017e-098
2.7648e+006,-2.61628e+033,-2.53017e-098
2.8512e+006,-2.61524e+033,-2.53017e-098
2.9376e+006,-2.61421e+033,-2.53017e-098
3.024e+006,-2.61318e+033,-2.53017e-098
3.1104e+006,-2.61214e+033,-2.53017e-098
3.1968e+006,-2.61111e+033,-2.53017e-098
3.2832e+006,-2.61008e+033,-2.53017e-098
3.3696e+006,-2.60904e+033,-2.53017e-098
3.456e+006,-2.60801e+033,-2.53017e-098
3.5424e+006,-2.60698e+033,-2.53017e-098
3.6288e+006,-2.60595e+033,-2.53017e-098
3.7152e+006,-2.60492e+033,-2.53017e-098
3.8016e+006,-2.60389e+033,-2.53017e-098
3.888e+006,-2.60286e+033,-2.53017e-098
3.9744e+006,-2.60183e+033,-2.53017e-098
4.0608e+006,-2.60081e+033,-2.53017e-098
4.1472e+006,-2.59978e+033,-2.53017e-098
4.2336e+006,-2.59875e+033,-2.53017e-098
4.32e+006,-2.59773e+033,-2.53017e-098
4.4064e+006,-2.5967e+033,-2.53017e-098
4.4928e+006,-2.59568e+033,-2.53017e-098
4.5792e+006,-2.59466e+033,-2.53017e-098
4.6656e+006,-2.59363e+033,-2.53017e-098
4.752e+006,-2.59261e+033,-2.53017e-098
4.8384e+006,-2.59159e+033,-2.53017e-098
4.9248e+006,-2.59057e+033,-2.53017e-098
5.0112e+006,-2.58955e+033,-2.53017e-098
5.0976e+006,-2.58853e+033,-2.53017e-098
5.184e+006,-2.58752e+033,-2.53017e-098
5.2704e+006,-2.5865e+033,-2.53017e-098
5.3568e+006,-2.58548e+033,-2.53017e-098
5.4432e+006,-2.58447e+033,-2.53017e-098
5.5296e+006,-2.58345e+033,-2.53017e-098
5.616e+006,-2.58244e+033,-2.53017e-098
5.7024e+006,-2.58143e+033,-2.53017e-098
5.7888e+006,-2.58042e+033,-2.53017e-098
5.8752e+006,-2.57941e+033,-2.53017e-098
5.9616e+006,-2.5784e+033,-2.53017e-098
6.048e+006,-2.57739e+033,-2.53017e-098
6.1344e+006,-2.57638e+033,-2.53017e-098
6.2208e+006,-2.57538e+033,-2.53017e-098
6.3072e+006,-2.57437e+033,-2.53017e-098
6.3936e+006,-2.57337e+033,-2.53017e-098
6.48e+006,-2.57237e+033,-2.53017e-098
6.5664e+006,-2.57137e+033,-2.53017e-098
6.6528e+006,-2.57037e+033,-2.53017e-098
6.7392e+006,-2.56937e+033,-2.53017e-098
6.8256e+006,-2.56837e+033,-2.53017e-098
6.912e+006,-2.56737e+033,-2.53017e-098
6.9984e+006,-2.56638e+033,-2.53017e-098
7.0848e+006,-2.56538e+033,-2.53017e-098
7.1712e+006,-2.56439e+033,-2.53017e-098
7.2576e+006,-2.5634e+033,-2.53017e-098
7.344e+006,-2.56241e+033,-2.53017e-098
7.4304e+006,-2.56142e+033,-2.53017e-098
7.5168e+006,-2.56043e+033,-2.53017e-098
7.6032e+006,-2.55945e+033,-2.53017e-098
7.6896e+006,-2.55846e+033,-2.53017e-098
7.776e+006,-2.55748e+033,-2.53017e-098
7.8624e+006,-2.5565e+033,-2.53017e-098
7.9488e+006,-2.55552e+033,-2.53017e-098
8.0352e+006,-2.55454e+033,-2.53017e-098
8.1216e+006,-2.55356e+033,-2.53017e-098
8.208e+006,-2.55259e+033,-2.53017e-098
8.2944e+006,-2.55162e+033,-2.53017e-098
8.3808e+006,-2.55064e+033,-2.53017e-098
8.4672e+006,-2.54967e+033,-2.53017e-098
8.5536e+006,-2.5487e+033,-2.53017e-098
8.64e+006,-2.54774e+033,-2.53017e-098
8.7264e+006,-2.54677e+033,-2.53017e-098
8.8128e+006,-2.54581e+033,-2.53017e-098
8.8992e+006,-2.54484e+033,-2.53017e-098
8.9856e+006,-2.54388e+033,-2.53017e-098
9.072e+006,-2.54292e+033,-2.53017e-098
9.1584e+006,-2.54196e+033,-2.53017e-098
9.2448e+006,-2.54101e+033,-2.53017e-098
9.3312e+006,-2.54005e+033,-2.53017e-098
9.4176e+006,-2.5391e+033,-2.53017e-098
9.504e+006,-2.53815e+033,-2.53017e-098
9.5904e+006,-2.5372e+033,-2.53017e-098
9.6768e+006,-2.53626e+033,-2.53017e-098
9.7632e+006,-2.53531e+033,-2.53017e-098
9.8496e+006,-2.53437e+033,-2.53017e-098
9.936e+006,-2.53343e+033,-2.53017e-098
1.00224e+007,-2.53249e+033,-2.53017e-098
1.01088e+007,-2.53155e+033,-2.53017e-098
1.01952e+007,-2.53061e+033,-2.53017e-098
1.02816e+007,-2.52968e+033,-2.53017e-098
1.0368e+007,-2.52875e+033,-2.53017e-098
1.04544e+007,-2.52782e+033,-2.53017e-098
1.05408e+007,-2.52689e+033,-2.53017e-098
1.06272e+007,-2.52596e+033,-2.53017e-098
1.07136e+007,-2.52504e+033,-2.53017e-098
1.08e+007,-2.52411e+033,-2.53017e-098
1.08864e+007,-2.52319e+033,-2.53017e-098
1.09728e+007,-2.52228e+033,-2.53017e-098
1.10592e+007,-2.52136e+033,-2.53017e-098
1.11456e+007,-2.52044e+033,-2.53017e-098
1.1232e+007,-2.51953e+033,-2.53017e-098
1.13184e+007,-2.51862e+033,-2.53017e-098
1.14048e+007,-2.51771e+033,-2.53017e-098
1.14912e+007,-2.51681e+033,-2.53017e-098
1.15776e+007,-2.5159e+033,-2.53017e-098
1.1664e+007,-2.515e+033,-2.53017e-098
1.17504e+007,-2.5141e+033,-2.53017e-098
1.18368e+007,-2.5132e+033,-2.53017e-098
1.19232e+007,-2.5123e+033,-2.53017e-098
1.20096e+007,-2.51141e+033,-2.53017e-098
1.2096e+007,-2.51052e+033,-2.53017e-098
1.21824e+007,-2.50963e+033,-2.53017e-098
1.22688e+007,-2.50874e+033,-2.53017e-098
1.23552e+007,-2.50785e+033,-2.53017e-098
1.24416e+007,-2.50697e+033,-2.53017e-098
1.2528e+007,-2.50609e+033,-2.53017e-098
1.26144e+007,-2.50521e+033,-2.53017e-098
1.27008e+007,-2.50433e+033,-2.53017e-098
1.27872e+007,-2.50346e+033,-2.53017e-098
1.28736e+007,-2.50258e+033,-2.53017e-098
1.296e+007,-2.50171e+033,-2.53017e-098
1.30464e+007,-2.50084e+033,-2.53017e-098
1.31328e+007,-2.49998e+033,-2.53017e-098
1.32192e+007,-2.49911e+033,-2.53017e-098
1.33056e+007,-2.49825e+033,-2.53017e-098
1.3392e+007,-2.49739e+033,-2.53017e-098
1.34784e+007,-2.49653e+033,-2.53017e-098
1.35648e+007,-2.49568e+033,-2.53017e-098
1.36512e+007,-2.49482e+033,-2.53017e-098
1.37376e+007,-2.49397e+033,-2.53017e-098
1.3824e+007,-2.49312e+033,-2.53017e-098
1.39104e+007,-2.49227e+033,-2.53017e-098
1.39968e+007,-2.49143e+033,-2.53017e-098
1.40832e+007,-2.49058e+033,-2.53017e-098
1.41696e+007,-2.48974e+033,-2.53017e-098
1.4256e+007,-2.4889e+033,-2.53017e-098
1.43424e+007,-2.48807e+033,-2.53017e-098
1.44288e+007,-2.48723e+033,-2.53017e-098
1.45152e+007,-2.4864e+033,-2.53017e-098
1.46016e+007,-2.48557e+033,-2.53017e-098
1.4688e+007,-2.48474e+033,-2.53017e-098
1.47744e+007,-2.48392e+033,-2.53017e-098
1.48608e+007,-2.48309e+033,-2.53017e-098
1.49472e+007,-2.48227e+033,-2.53017e-098
1.50336e+007,-2.48145e+033,-2.53017e-098
1.512e+007,-2.48063e+033,-2.53017e-098
1.52064e+007,-2.47982e+033,-2.53017e-098
1.52928e+007,-2.479e+033,-2.53017e-098
1.53792e+007,-2.47819e+033,-2.53017e-098
1.54656e+007,-2.47738e+033,-2.53017e-098
