0,0
86400,-5.58387e+024
172800,-2.23358e+025
259200,-5.02567e+025
345600,-8.9348e+025
432000,-1.39612e+026
518400,-2.01051e+026
604800,-2.73669e+026
691200,-3.57469e+026
777600,-4.52456e+026
864000,-5.58635e+026
950400,-6.76011e+026
1.0368e+006,-8.04592e+026
1.1232e+006,-9.44382e+026
1.2096e+006,-1.09539e+027
1.296e+006,-1.25763e+027
1.3824e+006,-1.43109e+027
1.4688e+006,-1.61581e+027
1.5552e+006,-1.81177e+027
1.6416e+006,-2.019e+027
1.728e+006,-2.23749e+027
1.8144e+006,-2.46728e+027
1.9008e+006,-2.70835e+027
1.9872e+006,-2.96074e+027
2.0736e+006,-3.22444e+027
2.16e+006,-3.49948e+027
2.2464e+006,-3.78586e+027
2.3328e+006,-4.0836e+027
2.4192e+006,-4.39271e+027
2.5056e+006,-4.7132e+027
2.592e+006,-5.0451e+027
2.6784e+006,-5.38841e+027
2.7648e+006,-5.74315e+027
2.8512e+006,-6.10934e+027
2.9376e+006,-6.48699e+027
3.024e+006,-6.87611e+027
3.1104e+006,-7.27673e+027
3.1968e+006,-7.68886e+027
3.2832e+006,-8.11251e+027
3.3696e+006,-8.5477e+027
3.456e+006,-8.99444e+027
3.5424e+006,-9.45276e+027
3.6288e+006,-9.92267e+027
3.7152e+006,-1.04042e+028
3.8016e+006,-1.08973e+028
3.888e+006,-1.14021e+028
3.9744e+006,-1.19185e+028
4.0608e+006,-1.24466e+028
4.1472e+006,-1.29864e+028
4.2336e+006,-1.35378e+028
4.32e+006,-1.4101e+028
4.4064e+006,-1.46759e+028
4.4928e+006,-1.52626e+028
4.5792e+006,-1.5861e+028
4.6656e+006,-1.64711e+028
4.752e+006,-1.7093e+028
4.8384e+006,-1.77268e+028
4.9248e+006,-1.83723e+028
5.0112e+006,-1.90296e+028
5.0976e+006,-1.96987e+028
5.184e+006,-2.03797e+028
5.2704e+006,-2.10724e+028
5.3568e+006,-2.1777e+028
5.4432e+006,-2.24935e+028
5.5296e+006,-2.32217e+028
5.616e+006,-2.39618e+028
5.7024e+006,-2.47138e+028
5.7888e+006,-2.54775e+028
5.8752e+006,-2.62532e+028
5.9616e+006,-2.70406e+028
6.048e+006,-2.78398e+028
6.1344e+006,-2.86509e+028
6.2208e+006,-2.94737e+028
6.3072e+006,-3.03083e+028
6.3936e+006,-3.11547e+028
6.48e+006,-3.20129e+028
6.5664e+006,-3.28827e+028
6.6528e+006,-3.37643e+028
6.7392e+006,-3.46575e+028
6.8256e+006,-3.55624e+028
6.912e+006,-3.64789e+028
6.9984e+006,-3.7407e+028
7.0848e+006,-3.83466e+028
7.1712e+006,-3.92976e+028
7.2576e+006,-4.02602e+028
7.344e+006,-4.12341e+028
7.4304e+006,-4.22194e+028
7.5168e+006,-4.32159e+028
7.6032e+006,-4.42237e+028
7.6896e+006,-4.52427e+028
7.776e+006,-4.62727e+028
7.8624e+006,-4.73137e+028
7.9488e+006,-4.83656e+028
8.0352e+006,-4.94284e+028
8.1216e+006,-5.05019e+028
8.208e+006,-5.15861e+028
8.2944e+006,-5.26808e+028
8.3808e+006,-5.37859e+028
8.4672e+006,-5.49014e+028
8.5536e+006,-5.60271e+028
8.64e+006,-5.71628e+028
8.7264e+006,-5.83084e+028
8.8128e+006,-5.94639e+028
8.8992e+006,-6.0629e+028
8.9856e+006,-6.18035e+028
9.072e+006,-6.29874e+028
9.1584e+006,-6.41805e+028
9.2448e+006,-6.53825e+028
9.3312e+006,-6.65933e+028
9.4176e+006,-6.78126e+028
9.504e+006,-6.90404e+028
9.5904e+006,-7.02762e+028
9.6768e+006,-7.15201e+028
9.7632e+006,-7.27716e+028
9.8496e+006,-7.40306e+028
9.936e+006,-7.52968e+028
1.00224e+007,-7.65699e+028
1.01088e+007,-7.78498e+028
1.01952e+007,-7.91359e+028
1.02816e+007,-8.04282e+028
1.0368e+007,-8.17263e+028
1.04544e+007,-8.30298e+028
1.05408e+007,-8.43385e+028
1.06272e+007,-8.5652e+028
1.07136e+007,-8.69699e+028
1.08e+007,-8.8292e+028
1.08864e+007,-8.96177e+028
1.09728e+007,-9.09468e+028
1.10592e+007,-9.22788e+028
1.11456e+007,-9.36133e+028
1.1232e+007,-9.49499e+028
1.13184e+007,-9.62881e+028
1.14048e+007,-9.76276e+028
1.14912e+007,-9.89678e+028
1.15776e+007,-1.00308e+029
1.1664e+007,-1.01649e+029
1.17504e+007,-1.02988e+029
1.18368e+007,-1.04327e+029
1.19232e+007,-1.05663e+029
1.20096e+007,-1.06997e+029
1.2096e+007,-1.08329e+029
1.21824e+007,-1.09657e+029
1.22688e+007,-1.10981e+029
1.23552e+007,-1.12301e+029
1.24416e+007,-1.13615e+029
1.2528e+007,-1.14924e+029
1.26144e+007,-1.16226e+029
1.27008e+007,-1.17521e+029
1.27872e+007,-1.18809e+029
1.28736e+007,-1.20088e+029
1.296e+007,-1.21359e+029
1.30464e+007,-1.22619e+029
1.31328e+007,-1.2387e+029
1.32192e+007,-1.25109e+029
1.33056e+007,-1.26337e+029
1.3392e+007,-1.27552e+029
1.34784e+007,-1.28755e+029
1.35648e+007,-1.29943e+029
1.36512e+007,-1.31117e+029
1.37376e+007,-1.32276e+029
1.3824e+007,-1.33419e+029
1.39104e+007,-1.34545e+029
1.39968e+007,-1.35653e+029
1.40832e+007,-1.36744e+029
1.41696e+007,-1.37815e+029
1.4256e+007,-1.38867e+029
1.43424e+007,-1.39899e+029
1.44288e+007,-1.4091e+029
1.45152e+007,-1.41898e+029
1.46016e+007,-1.42865e+029
1.4688e+007,-1.43808e+029
1.47744e+007,-1.44727e+029
1.48608e+007,-1.45622e+029
1.49472e+007,-1.46491e+029
1.50336e+007,-1.47334e+029
1.512e+007,-1.48151e+029
1.52064e+007,-1.48941e+029
1.52928e+007,-1.49703e+029
1.53792e+007,-1.50436e+029
1.54656e+007,-1.5114e+029
1.5552e+007,-1.51815e+029
1.56384e+007,-1.52459e+029
1.57248e+007,-1.53073e+029
1.58112e+007,-1.53655e+029
1.58976e+007,-1.54206e+029
1.5984e+007,-1.54724e+029
1.60704e+007,-1.5521e+029
1.61568e+007,-1.55662e+029
1.62432e+007,-1.56081e+029
1.63296e+007,-1.56467e+029
1.6416e+007,-1.56818e+029
1.65024e+007,-1.57134e+029
1.65888e+007,-1.57416e+029
1.66752e+007,-1.57663e+029
1.67616e+007,-1.57874e+029
1.6848e+007,-1.5805e+029
1.69344e+007,-1.5819e+029
1.70208e+007,-1.58295e+029
1.71072e+007,-1.58364e+029
1.71936e+007,-1.58397e+029
1.728e+007,-1.58394e+029
1.73664e+007,-1.58355e+029
1.74528e+007,-1.5828e+029
1.75392e+007,-1.58169e+029
1.76256e+007,-1.58022e+029
1.7712e+007,-1.5784e+029
1.77984e+007,-1.57623e+029
1.78848e+007,-1.5737e+029
1.79712e+007,-1.57082e+029
1.80576e+007,-1.5676e+029
1.8144e+007,-1.56403e+029
1.82304e+007,-1.56012e+029
1.83168e+007,-1.55587e+029
1.84032e+007,-1.55129e+029
1.84896e+007,-1.54637e+029
1.8576e+007,-1.54113e+029
1.86624e+007,-1.53557e+029
1.87488e+007,-1.52969e+029
1.88352e+007,-1.5235e+029
1.89216e+007,-1.517e+029
1.9008e+007,-1.5102e+029
1.90944e+007,-1.50311e+029
1.91808e+007,-1.49573e+029
1.92672e+007,-1.48806e+029
1.93536e+007,-1.48011e+029
1.944e+007,-1.47189e+029
1.95264e+007,-1.46341e+029
1.96128e+007,-1.45467e+029
1.96992e+007,-1.44568e+029
1.97856e+007,-1.43644e+029
1.9872e+007,-1.42697e+029
1.99584e+007,-1.41726e+029
2.00448e+007,-1.40733e+029
2.01312e+007,-1.39718e+029
2.02176e+007,-1.38683e+029
2.0304e+007,-1.37627e+029
2.03904e+007,-1.36552e+029
2.04768e+007,-1.35458e+029
2.05632e+007,-1.34345e+029
2.06496e+007,-1.33216e+029
2.0736e+007,-1.3207e+029
2.08224e+007,-1.30908e+029
2.09088e+007,-1.29731e+029
2.09952e+007,-1.28539e+029
2.10816e+007,-1.27334e+029
2.1168e+007,-1.26116e+029
2.12544e+007,-1.24886e+029
2.13408e+007,-1.23643e+029
2.14272e+007,-1.22391e+029
2.15136e+007,-1.21127e+029
2.16e+007,-1.19855e+029
2.16864e+007,-1.18573e+029
2.17728e+007,-1.17284e+029
2.18592e+007,-1.15986e+029
2.19456e+007,-1.14682e+029
2.2032e+007,-1.13372e+029
2.21184e+007,-1.12056e+029
2.22048e+007,-1.10735e+029
2.22912e+007,-1.09409e+029
2.23776e+007,-1.0808e+029
2.2464e+007,-1.06747e+029
2.25504e+007,-1.05411e+029
2.26368e+007,-1.04074e+029
2.27232e+007,-1.02734e+029
2.28096e+007,-1.01394e+029
2.2896e+007,-1.00053e+029
2.29824e+007,-9.87115e+028
2.30688e+007,-9.73706e+028
2.31552e+007,-9.60305e+028
2.32416e+007,-9.46918e+028
2.3328e+007,-9.33547e+028
2.34144e+007,-9.20199e+028
2.35008e+007,-9.06876e+028
2.35872e+007,-8.93583e+028
2.36736e+007,-8.80325e+028
2.376e+007,-8.67104e+028
2.38464e+007,-8.53924e+028
2.39328e+007,-8.4079e+028
2.40192e+007,-8.27705e+028
2.41056e+007,-8.14671e+028
2.4192e+007,-8.01693e+028
2.42784e+007,-7.88774e+028
2.43648e+007,-7.75916e+028
2.44512e+007,-7.63122e+028
2.45376e+007,-7.50396e+028
2.4624e+007,-7.37739e+028
2.47104e+007,-7.25155e+028
2.47968e+007,-7.12647e+028
2.48832e+007,-7.00215e+028
2.49696e+007,-6.87864e+028
2.5056e+007,-6.75595e+028
2.51424e+007,-6.6341e+028
2.52288e+007,-6.51311e+028
2.53152e+007,-6.39301e+028
2.54016e+007,-6.2738e+028
2.5488e+007,-6.15552e+028
2.55744e+007,-6.03817e+028
2.56608e+007,-5.92177e+028
2.57472e+007,-5.80634e+028
2.58336e+007,-5.6919e+028
2.592e+007,-5.57845e+028
2.60064e+007,-5.46601e+028
2.60928e+007,-5.3546e+028
2.61792e+007,-5.24422e+028
2.62656e+007,-5.13488e+028
2.6352e+007,-5.02661e+028
2.64384e+007,-4.9194e+028
2.65248e+007,-4.81327e+028
2.66112e+007,-4.70823e+028
2.66976e+007,-4.60428e+028
2.6784e+007,-4.50143e+028
2.68704e+007,-4.3997e+028
2.69568e+007,-4.29908e+028
2.70432e+007,-4.19959e+028
2.71296e+007,-4.10123e+028
2.7216e+007,-4.00401e+028
2.73024e+007,-3.90792e+028
2.73888e+007,-3.81299e+028
2.74752e+007,-3.7192e+028
2.75616e+007,-3.62657e+028
2.7648e+007,-3.53511e+028
2.77344e+007,-3.4448e+028
2.78208e+007,-3.35566e+028
2.79072e+007,-3.26769e+028
2.79936e+007,-3.18089e+028
2.808e+007,-3.09527e+028
2.81664e+007,-3.01082e+028
2.82528e+007,-2.92755e+028
2.83392e+007,-2.84546e+028
2.84256e+007,-2.76455e+028
2.8512e+007,-2.68483e+028
2.85984e+007,-2.60628e+028
2.86848e+007,-2.52892e+028
2.87712e+007,-2.45275e+028
2.88576e+007,-2.37776e+028
2.8944e+007,-2.30395e+028
2.90304e+007,-2.23133e+028
2.91168e+007,-2.15989e+028
2.92032e+007,-2.08964e+028
2.92896e+007,-2.02057e+028
2.9376e+007,-1.95269e+028
2.94624e+007,-1.88599e+028
2.95488e+007,-1.82047e+028
2.96352e+007,-1.75613e+028
2.97216e+007,-1.69297e+028
2.9808e+007,-1.63099e+028
2.98944e+007,-1.57019e+028
2.99808e+007,-1.51057e+028
3.00672e+007,-1.45212e+028
3.01536e+007,-1.39485e+028
3.024e+007,-1.33875e+028
3.03264e+007,-1.28383e+028
3.04128e+007,-1.23007e+028
3.04992e+007,-1.17748e+028
3.05856e+007,-1.12606e+028
3.0672e+007,-1.0758e+028
3.07584e+007,-1.02671e+028
3.08448e+007,-9.78785e+027
3.09312e+007,-9.32017e+027
3.10176e+007,-8.86409e+027
3.1104e+007,-8.41959e+027
3.11904e+007,-7.98665e+027
3.12768e+007,-7.56525e+027
3.13632e+007,-7.15538e+027
3.14496e+007,-6.75702e+027
3.1536e+007,-6.37015e+027
3.16224e+007,-5.99477e+027
3.17088e+007,-5.63085e+027
3.17952e+007,-5.27838e+027
3.18816e+007,-4.93733e+027
3.1968e+007,-4.60771e+027
3.20544e+007,-4.28949e+027
3.21408e+007,-3.98266e+027
3.22272e+007,-3.6872e+027
3.23136e+007,-3.40309e+027
3.24e+007,-3.13034e+027
3.24864e+007,-2.86892e+027
3.25728e+007,-2.61881e+027
3.26592e+007,-2.38002e+027
3.27456e+007,-2.15252e+027
3.2832e+007,-1.9363e+027
3.29184e+007,-1.73135e+027
3.30048e+007,-1.53767e+027
3.30912e+007,-1.35524e+027
3.31776e+007,-1.18405e+027
3.3264e+007,-1.0241e+027
3.33504e+007,-8.75367e+026
3.34368e+007,-7.37853e+026
3.35232e+007,-6.11549e+026
3.36096e+007,-4.96446e+026
3.3696e+007,-3.9254e+026
3.37824e+007,-2.99824e+026
3.38688e+007,-2.18292e+026
